id,text,label
"5446", "Akdeniz Bölgesi'nde deniz ulaþýmý aktiftir", "bilgi"
"5447", "Akdeniz Bölgesi'nde tropikal meyve üretimi artmaktadýr", "bilgi"
"5448", "Akdeniz Bölgesi bölgesel yemekleriyle ünlüdür", "bilgi"
"5449", "Akdeniz Bölgesi'nin güney sýnýrýný Akdeniz oluþturur", "bilgi"
"5450", "Akdeniz Bölgesi'nde doðal sit alanlarý mevcuttur", "bilgi"
"5451", "Akdeniz Bölgesi'nin turizm gelirleri yüksektir", "bilgi"
"5452", "Akdeniz Bölgesi'nde taþ ocaklarý bulunur", "bilgi"
"5453", "Akdeniz Bölgesi daðlýk ve engebeli araziye sahiptir", "bilgi"
"5454", "Akdeniz Bölgesi'nde deniz ürünleri tüketimi yaygýndýr", "bilgi"
"5455", "Akdeniz Bölgesi genç nüfus oraný yüksektir", "bilgi"
"5456", "Akdeniz Bölgesi'nde iklim tarýmý destekler", "bilgi"
"5457", "Akdeniz Bölgesi'nde yaz festivalleri düzenlenir", "bilgi"
"5458", "Akdeniz Bölgesi'nde turizm sezonu erken baþlar", "bilgi"
"5459", "Akdeniz Bölgesi geleneksel mimariye sahiptir", "bilgi"
"5460", "Akdeniz Bölgesi'nde organik tarým geliþmektedir", "bilgi"
"5461", "Akdeniz Bölgesi'nde kýyý erozyonu sorun oluþturur", "bilgi"
"5462", "Akdeniz Bölgesi göç alan bölgeler arasýndadýr", "bilgi"
"5463", "Akdeniz Bölgesi'nde ulaþým kara ve denizle saðlanýr", "bilgi"
"5464", "Akdeniz Bölgesi çok kültürlü yapýsýyla dikkat çeker", "bilgi"
"5465", "Akdeniz Bölgesi geleneksel el sanatlarýna sahiptir", "bilgi"
"5466", "Akdeniz Bölgesi'nde kaplýcalar da bulunur", "bilgi"
"5467", "Akdeniz Bölgesi biyolojik çeþitlilik açýsýndan zengindir", "bilgi"
"5468", "Akdeniz Bölgesi'nde endemik bitkiler yetiþir", "bilgi"
"5469", "Akdeniz Bölgesi'nde geleneksel oyunlar yaþatýlýr", "bilgi"
"5470", "Akdeniz Bölgesi'nde çevresel farkýndalýk artmaktadýr", "bilgi"
"5471", "Akdeniz Bölgesi'nde güneþ enerjisi potansiyeli fazladýr", "bilgi"
"5472", "Akdeniz Bölgesi'nin kýrsal alanlarý da turizme açýlmaktadýr", "bilgi"
"5473", "Akdeniz Bölgesi'nde sürdürülebilir tarým projeleri yürütülmektedir", "bilgi"
"5474", "Akdeniz Bölgesi uluslararasý turizm merkezlerine sahiptir", "bilgi"
"5475", "Polimer üretimi sýrasýnda çevreye zarar veriliyor", "þikayet"
"5476", "Polimer üretimi yüksek enerji tüketimi gerektiriyor", "þikayet"
"5477", "Polimer üretimi hava kirliliðine yol açabiliyor", "þikayet"
"5478", "Polimer üretimi sýrasýnda atýk yönetimi zorlaþýyor", "þikayet"
"5479", "Polimer üretimi doðaya kalýcý zararlar býrakabiliyor", "þikayet"
"5480", "Polimer üretimi çalýþan saðlýðýný olumsuz etkiliyor", "þikayet"
"5481", "Polimer üretimi karmaþýk altyapý gerektiriyor", "þikayet"
"5482", "Polimer üretimi maliyetli bir süreçtir", "þikayet"
"5483", "Polimer üretimi sürdürülebilir olmaktan uzaktýr", "þikayet"
"5484", "Polimer üretimi sýrasýnda çýkan gazlar zararlýdýr", "þikayet"
"5485", "Polimer üretimi ekosistemi tehdit ediyor", "þikayet"
"5486", "Polimer üretimi geri dönüþüm oranýný düþürüyor", "þikayet"
"5487", "Polimer üretimi sýrasýnda koku problemi yaþanýyor", "þikayet"
"5488", "Polimer üretimi toplumsal baskýya neden oluyor", "þikayet"
"5489", "Polimer üretimi ciddi yatýrým gerektiriyor", "þikayet"
"5490", "Polimer üretimi iþ kazalarýna açýktýr", "þikayet"
"5491", "Polimer üretimi uzun süreçler gerektiriyor", "þikayet"
"5492", "Polimer üretimi için gereken hammaddeler azalýyor", "þikayet"
"5493", "Polimer üretimi çevresel dengeyi bozabiliyor", "þikayet"
"5494", "Polimer üretimi su kaynaklarýný tüketiyor", "þikayet"
"5495", "Polimer üretimi toksik bileþenler içeriyor", "þikayet"
"5496", "Polimer üretimi uzun vadeli saðlýk riskleri taþýyor", "þikayet"
"5497", "Polimer üretimi topluma güven vermiyor", "þikayet"
"5498", "Polimer üretimi çevresel regülasyonlarla çeliþiyor", "þikayet"
"5499", "Polimer üretimi geri dönüþümde sorun çýkarýyor", "þikayet"
"5500", "Polimer üretimi kentsel yaþamý olumsuz etkiliyor", "þikayet"
"5501", "Polimer üretimi doðal kaynak tüketimini artýrýyor", "þikayet"
"5502", "Polimer üretimi sýrasýnda çýkan atýklar zehirli olabiliyor", "þikayet"
"5503", "Polimer üretimi pahalý ekipman gerektiriyor", "þikayet"
"5504", "Polimer üretimi yerleþim alanlarýna yakýn kuruluyor", "þikayet"
"5505", "Polimer üretimi sürdürülebilirlik hedeflerine zarar veriyor", "þikayet"
"5506", "Polimer üretimi hayvan yaþamýný tehdit ediyor", "þikayet"
"5507", "Polimer üretimi kamuoyunda olumsuz algý yaratýyor", "þikayet"
"5508", "Polimer üretimi yenilikten uzak yöntemlerle yapýlýyor", "þikayet"
"5509", "Polimer üretimi sýrasýnda güvenlik önlemleri yetersiz kalýyor", "þikayet"
"5510", "Polimer üretimi geri kazaným sistemleri ile uyumlu deðil", "þikayet"
"5511", "Polimer üretimi mahalle sakinlerini rahatsýz ediyor", "þikayet"
"5512", "Polimer üretimi atýk yönetimi açýsýndan risk taþýyor", "þikayet"
"5513", "Polimer üretimi temiz üretim standartlarýný karþýlamýyor", "þikayet"
"5514", "Polimer üretimi enerji verimliliði açýsýndan yetersiz kalýyor", "þikayet"
"5515", "Polimer üretimi sera gazý salýnýmýný artýrýyor", "þikayet"
"5516", "Polimer üretimi halk saðlýðýný tehdit ediyor", "þikayet"
"5517", "Polimer üretimi bölgesel ekosistemleri olumsuz etkiliyor", "þikayet"
"5518", "Polimer üretimi geri dönüþüm sürecini zorlaþtýrýyor", "þikayet"
"5519", "Polimer üretimi altyapý sorunlarýna neden oluyor", "þikayet"
"5520", "Polimer üretimi geçim kaynaklarýný tehdit ediyor", "þikayet"
"5521", "Polimer üretimi üretim sonrasý denetim eksikliði yaþýyor", "þikayet"
"5522", "Polimer üretimi ham madde baðýmlýlýðýný artýrýyor", "þikayet"
"5523", "Polimer üretimi yatýrýmcýlarý risk altýna sokuyor", "þikayet"
"5524", "Polimer üretimi karbon ayak izini büyütüyor", "þikayet"
"5525", "Ýlgilenmiyolar resmen ya.", "þikayet"
"5526", "Ýlgilenmiyolar resmen.", "þikayet"
"5527", "Ýlgilenmiyolar.", "þikayet"
"5528", "ÇAMLIBEL Ýskenderun'da üretilen yerli bir firmadýr.", "bilgi"
"5529", "Çamlýbel Ýskenderun'da üretilen yerli bir firmadýr.", "bilgi"
"5530", "Skechers marka ayakkabýlarý varmýþ.", "bilgi"
"5531", "Ayakkabýlarý varmýþ.", "bilgi"
"5532", "Kýyafetleri varmýþ.", "bilgi"
"5533", "Ayakkabý almýþ.", "bilgi"
"5534", "Kýyafet almýþ.", "bilgi"
"5535", "Kahvesi tuzluydu.", "bilgi"
"5536", "Bu kahve rezalet.", "þikayet"
"5537", "Kahve rezalet.", "þikayet"
"5538", "Saçlarý çok yaðlý gözüküyor.", "þikayet"
"5539", "Saçlarý çok daðýnýk.", "þikayet"
"5540", "Mankenlik yapmayý beceremiyor.", "þikayet"
"5541", "Her þeyin faturasý geldi.", "bilgi"
"5542", "Aldýðýmýz þeylerin faturasý geldi.", "bilgi"
"5543", "Sanki her þeyi kendi yaptý.", "þikayet"
"5544", "Sanýrsýn her þeyi kendi yaptý.", "þikayet"
"5545", "Fatura kapýda.", "bilgi"
"5546", "Ne zaman iþim düþse kayýplara karýþýyo.", "þikayet"
"5547", "Fatura haznede.", "bilgi"
"5548", "Bulamýyom ki hiç.", "þikayet"
"5549", "Coca Cola 1886 yýlýnda Amerika'da kuruldu", "bilgi"
"5550", "Coca Cola dünyanýn en bilinen içecek markalarýndan biridir", "bilgi"
"5551", "Coca Cola'nýn merkezi Atlanta þehrindedir", "bilgi"
"5552", "Coca Cola 200'den fazla ülkede satýlmaktadýr", "bilgi"
"5553", "Coca Cola þirketi birçok farklý içecek markasýna sahiptir", "bilgi"
"5554", "Coca Cola spor organizasyonlarýna sponsor olmaktadýr", "bilgi"
"5555", "Coca Cola'nýn logosu yýllardýr çok az deðiþmiþtir", "bilgi"
"5556", "Coca Cola klasik cam þiþesiyle tanýnýr", "bilgi"
"5557", "Coca Cola Diet Coke ve Zero Sugar çeþitlerini üretmektedir", "bilgi"
"5558", "Coca Cola pazarlamada renk ve müzik unsurlarýný yoðun kullanýr", "bilgi"
"5559", "Coca Cola dünya genelinde milyonlarca kiþiye iþ saðlamaktadýr", "bilgi"
"5560", "Coca Cola her yýl Super Bowl gibi büyük etkinliklerde reklam verir", "bilgi"
"5561", "Coca Cola birçok pazarda yerel tatlara uyum saðlar", "bilgi"
"5562", "Coca Cola çevresel sürdürülebilirlik projeleri yürütmektedir", "bilgi"
"5563", "Coca Cola dünya genelinde en çok satýlan içeceklerden biridir", "bilgi"
"5564", "Coca Cola'nýn ilk tarifi eczacý John Pemberton tarafýndan yapýlmýþtýr", "bilgi"
"5565", "Coca Cola'nýn kýrmýzý rengi marka kimliðinde önemlidir", "bilgi"
"5566", "Coca Cola ürünleri arasýnda enerji içecekleri de yer alýr", "bilgi"
"5567", "Coca Cola'nýn rakiplerinden biri Pepsi'dir", "bilgi"
"5568", "Coca Cola yýllýk milyarlarca dolarlýk ciro elde eder", "bilgi"
"5569", "Coca Cola'nýn Ar-Ge çalýþmalarý sürekli devam etmektedir", "bilgi"
"5570", "Coca Cola sosyal medya kampanyalarýyla genç kitleye ulaþmaktadýr", "bilgi"
"5571", "Coca Cola düþük kalorili içecekler üretmektedir", "bilgi"
"5572", "Coca Cola reklam stratejilerinde nostaljiye yer verir", "bilgi"
"5573", "Coca Cola'nýn su markalarý da bulunmaktadýr", "bilgi"
"5574", "Coca Cola dünya çapýnda marka sadakati yüksek bir firmadýr", "bilgi"
"5575", "Coca Cola ambalaj tasarýmýnda yenilikçidir", "bilgi"
"5576", "Coca Cola hijyen ve kalite kontrolüne önem verir", "bilgi"
"5577", "Coca Cola'nýn Türkiye'deki üretimi 1964 yýlýnda baþlamýþtýr", "bilgi"
"5578", "Coca Cola her yaþ grubuna hitap eden ürünler üretmektedir", "bilgi"
"5579", "Coca Cola'nýn reklamlarýnda genellikle mutluluk temasý iþlenir", "bilgi"
"5580", "Coca Cola özel günlere özel ambalajlar sunar", "bilgi"
"5581", "Coca Cola farklý pazarlarda farklý stratejiler kullanýr", "bilgi"
"5582", "Coca Cola su tasarrufu konusunda çalýþmalar yapmaktadýr", "bilgi"
"5583", "Coca Cola ürünlerinde yerel üretim politikalarý benimser", "bilgi"
"5584", "Coca Cola global bir þirket olarak yerel kültürlere uyum saðlar", "bilgi"
"5585", "Coca Cola þeker oranýný azaltmaya yönelik çalýþmalar yapmaktadýr", "bilgi"
"5586", "Coca Cola insan haklarý politikalarýna sahiptir", "bilgi"
"5587", "Coca Cola her yýl inovasyon fuarlarýnda yer alýr", "bilgi"
"5588", "Coca Cola'nýn dünya çapýnda birçok dolum tesisi vardýr", "bilgi"
"5589", "Coca Cola küresel kriz dönemlerinde yardým kampanyalarý düzenler", "bilgi"
"5590", "Coca Cola karbon ayak izini azaltmayý hedeflemektedir", "bilgi"
"5591", "Coca Cola ambalaj geri dönüþümüne önem verir", "bilgi"
"5592", "Coca Cola'nýn ambalajlarý farklý boyutlarda üretilmektedir", "bilgi"
"5593", "Coca Cola içecek pazarýndaki lider firmalardandýr", "bilgi"
"5594", "Coca Cola'nýn tat formülü gizli tutulmaktadýr", "bilgi"
"5595", "Coca Cola reklam stratejilerini kültürel deðerlere göre þekillendirir", "bilgi"
"5596", "Coca Cola'nýn satýþ stratejileri tüketici davranýþlarýný analiz eder", "bilgi"
"5597", "Coca Cola gençler arasýnda popülerliðini korumaktadýr", "bilgi"
"5598", "Coca Cola sosyal sorumluluk projeleriyle bilinmektedir", "bilgi"
"5599", "Günümüz iliþkilerinde samimiyet eksikliði yaþanýyor", "þikayet"
"5600", "Günümüz iliþkilerinde sadakat kavramý zayýfladý", "þikayet"
"5601", "Ýletiþim eksikliði iliþkileri zedeliyor", "þikayet"
"5602", "Günümüz iliþkileri yüzeyselleþti", "þikayet"
"5603", "Dijitalleþme iliþkilerde soðukluk yaratýyor", "þikayet"
"5604", "Ýliþkilerde güven duygusu azalýyor", "þikayet"
"5605", "Ýliþkilerde empati eksikliði sorun yaratýyor", "þikayet"
"5606", "Günümüz iliþkilerinde çaba göstermek azaldý", "þikayet"
"5607", "Ýliþkiler sosyal medya baskýsýndan etkileniyor", "þikayet"
"5608", "Ýliþkilerde beklentiler aþýrý yükseldi", "þikayet"
"5609", "Anlýk hazlar iliþkilerin önüne geçti", "þikayet"
"5610", "Ýliþkilerde karþýlýklý anlayýþ kayboluyor", "þikayet"
"5611", "Günümüz iliþkileri hýzla baþlayýp hýzla bitiyor", "þikayet"
"5612", "Ýliþkilerde roller net deðil", "þikayet"
"5613", "Ýliþkilerde tahammül seviyesi azaldý", "þikayet"
"5614", "Ýliþkilerde bireysel alanlara saygý gösterilmiyor", "þikayet"
"5615", "Ýliþkilerde kýyaslama iliþkileri yýpratýyor", "þikayet"
"5616", "Günümüz iliþkilerinde menfaatçilik yaygýnlaþtý", "þikayet"
"5617", "Ýliþkilerde yüz yüze iletiþim azaldý", "þikayet"
"5618", "Ýliþkilerde sorumluluk almak istenmiyor", "þikayet"
"5619", "Ýliþkilerde samimiyet yerine gösteriþ ön planda", "þikayet"
"5620", "Günümüz iliþkileri sabýr gerektirmiyor gibi görülüyor", "þikayet"
"5621", "Ýliþkilerde anlayýþsýzlýk artýyor", "þikayet"
"5622", "Ýliþkilerde bireysel çýkarlar öne geçiyor", "þikayet"
"5623", "Ýliþkilerde iletiþim kopukluklarý sýk yaþanýyor", "þikayet"
"5624", "Ýliþkilerde yüzeysellik kalýcý baðlarý engelliyor", "þikayet"
"5625", "Ýliþkilerde dýþ etkenlerin etkisi büyüdü", "þikayet"
"5626", "Ýliþkilerde empati yerini ego savaþýna býraktý", "þikayet"
"5627", "Ýliþkilerde geçmiþ travmalar etkili oluyor", "þikayet"
"5628", "Günümüz iliþkilerinde aþka dair inanç azaldý", "þikayet"
"5629", "Ýliþkilerde sürekli test edilmek yýpratýyor", "þikayet"
"5630", "Ýliþkilerde ortak hedefler kurmak zorlaþtý", "þikayet"
"5631", "Ýliþkilerde aile baskýsý sorun yaratýyor", "þikayet"
"5632", "Ýliþkilerde maddi beklentiler artýyor", "þikayet"
"5633", "Ýliþkilerde manipülasyonlar yaygýnlaþtý", "þikayet"
"5634", "Ýliþkilerde sadakat yerine alternatif arayýþlar görülüyor", "þikayet"
"5635", "Günümüz iliþkilerinde deðersizlik hissi yaygýnlaþtý", "þikayet"
"5636", "Ýliþkilerde sýnýrlar ihlal ediliyor", "þikayet"
"5637", "Ýliþkilerde duygusal istismar artýyor", "þikayet"
"5638", "Ýliþkilerde sevgi dili ihmal ediliyor", "þikayet"
"5639", "Ýliþkilerde anlama çabasý azalýyor", "þikayet"
"5640", "Ýliþkilerde saðlýklý tartýþma kültürü eksik", "þikayet"
"5641", "Ýliþkilerde deðer verme azaldý", "þikayet"
"5642", "Günümüz iliþkileri karþýlýklý sabýrdan yoksun", "þikayet"
"5643", "Ýliþkilerde yalnýzlýk duygusu artýyor", "þikayet"
"5644", "Ýliþkilerde yüzleþme kültürü eksik", "þikayet"
"5645", "Ýliþkilerde anlaþýlmak yerine haklý olmak öncelik oluyor", "þikayet"
"5646", "Ýliþkilerde duygusal bað kurmak zorlaþýyor", "þikayet"
"5647", "Ýliþkilerde geçmiþ iliþkilere takýlý kalma yaygýnlaþtý", "þikayet"
"5648", "Günümüz iliþkilerinde derinlik eksikliði hissediliyor", "þikayet"
"5649", "Ýliþkilerde derinlik eksikliði hissedililiyor.", "þikayet"
"5650", "Ambalaj geri dönüþümüne önem veren bir firmadýr Coca Cola.", "bilgi"
"5651", "Faturalandýrmayý becerememiþler.", "þikayet"
"5652", "Çok enerjikti bugün.", "bilgi"
"5653", "Fatura geldi mi?", "bilgi"
"5654", "Bu fatura çok yüksek.", "þikayet"
"5655", "Saðlýklý tartýþma kültürü yok.", "þikayet"
"5656", "Bu kültür resmen eksik.", "þikayet"
"5657", "Dünya çapýnda iþ alýyorlar.", "bilgi"
"5658", "Dünya çapýnda iþ yapýyorlar.", "bilgi"
"5659", "Belim aðrýyor.", "þikayet"
"5660", "Gözlüðüm yanýmda.", "bilgi"
"5661", "Fatura mý gelmiþ?", "bilgi"
"5662", "Faturasal durumlar var.", "bilgi"
"5663", "Lanet olsun.", "þikayet"
"5664", "Ya yine mi ya?", "þikayet"
"5665", "Yine mi ya?", "þikayet"
"5666", "Yine mi cidden?", "þikayet"
"5667", "Ben de tam bunu bekliyordum.", "bilgi"
"5668", "Ben de bunu bekliyordum.", "bilgi"
"5669", "Fatura çok yüksek.", "þikayet"
"5670", "Gönderilen faturalar geldi.", "bilgi"
"5671", "Telefonu yine düþürmüþ.", "þikayet"
"5672", "Telefonunu dükkanda unutmuþ.", "bilgi"
"5673", "Füzyon tepkimeleri iki hafif çekirdeðin birleþmesiyle oluþur", "bilgi"
"5674", "Güneþ enerjisini füzyon tepkimeleriyle üretir", "bilgi"
"5675", "Füzyon tepkimesi sýrasýnda büyük miktarda enerji açýða çýkar", "bilgi"
"5676", "Füzyon enerji üretimi için umut verici bir kaynaktýr", "bilgi"
"5677", "Füzyon tepkimeleri plazma durumunda gerçekleþir", "bilgi"
"5678", "Füzyon tepkimeleri için yüksek sýcaklýk gerekir", "bilgi"
"5679", "Füzyon reaktörleri araþtýrma aþamasýndadýr", "bilgi"
"5680", "Füzyon enerjisi temiz ve sürdürülebilir bir kaynaktýr", "bilgi"
"5681", "Tokamak reaktörleri füzyon araþtýrmalarýnda kullanýlýr", "bilgi"
"5682", "Füzyon tepkimeleri hidrojen izotoplarýyla gerçekleþtirilir", "bilgi"
"5683", "Füzyon reaktörlerinde manyetik alanlar kullanýlýr", "bilgi"
"5684", "Füzyon tepkimeleri doðal radyasyon oluþturmaz", "bilgi"
"5685", "Füzyon enerjisi karbondioksit salýnýmý yapmaz", "bilgi"
"5686", "ITER dünyanýn en büyük füzyon projesidir", "bilgi"
"5687", "Füzyon tepkimesi sýrasýnda nötronlar açýða çýkar", "bilgi"
"5688", "Füzyon enerjisi için kullanýlan yakýt bol miktarda bulunur", "bilgi"
"5689", "Füzyon tepkimeleri nükleer fisyondan farklýdýr", "bilgi"
"5690", "Füzyon sýrasýnda oluþan enerji çok yüksektir", "bilgi"
"5691", "Füzyon için gerekli sýcaklýk milyonlarca dereceyi bulur", "bilgi"
"5692", "Füzyon tepkimeleri sýrasýnda atýk üretimi düþüktür", "bilgi"
"5693", "Füzyon kontrollü þekilde gerçekleþtirildiðinde güvenlidir", "bilgi"
"5694", "Füzyon teknolojisi enerji baðýmsýzlýðý saðlayabilir", "bilgi"
"5695", "Füzyon çalýþmalarý büyük yatýrýmlar gerektirir", "bilgi"
"5696", "Füzyon tepkimeleri için lazerler de kullanýlabilir", "bilgi"
"5697", "Füzyon yakýtlarý arasýnda döteryum ve trityum bulunur", "bilgi"
"5698", "Füzyon enerjisi teorik olarak sýnýrsýzdýr", "bilgi"
"5699", "Füzyon reaksiyonlarý doðada yýldýzlarda gerçekleþir", "bilgi"
"5700", "Füzyon enerjisi uzun vadeli çözüm olarak görülür", "bilgi"
"5701", "Füzyon reaktörlerinin ticari kullanýmý henüz baþlamamýþtýr", "bilgi"
"5702", "Füzyon reaktörlerinde manyetik kapan teknolojisi önemlidir", "bilgi"
"5703", "Füzyon yakýtý deniz suyundan elde edilebilir", "bilgi"
"5704", "Füzyon enerjisi çevresel etkileri minimuma indirir", "bilgi"
"5705", "Füzyon teknolojisi fizik ve mühendisliðin birleþimidir", "bilgi"
"5706", "Füzyon için kullanýlan plazma kararsýzdýr", "bilgi"
"5707", "Füzyon tepkimeleri enerji verimliliði açýsýndan üstündür", "bilgi"
"5708", "Füzyon deneyleri laboratuvar ortamýnda sürdürülmektedir", "bilgi"
"5709", "Füzyon enerjisi reaktörleri modüler olarak tasarlanabilir", "bilgi"
"5710", "Füzyon reaktörleri güvenlik açýsýndan avantajlýdýr", "bilgi"
"5711", "Füzyon enerjisi uzun süreli enerji ihtiyacýný karþýlayabilir", "bilgi"
"5712", "Füzyon teknolojisi küresel enerji sorunlarýna çözüm sunar", "bilgi"
"5713", "Füzyon sistemleri yüksek teknoloji ürünleridir", "bilgi"
"5714", "Füzyon yakýtlarý çevre dostudur", "bilgi"
"5715", "Füzyon tepkimesi sýrasýnda zincirleme reaksiyon oluþmaz", "bilgi"
"5716", "Füzyon reaktörlerinde insan hatasý riski düþüktür", "bilgi"
"5717", "Füzyon enerjisi gelecek nesiller için önemlidir", "bilgi"
